location_id,parent_location_id,location_level,region,state,city,zip_code_prefix,latitude,longitude,customer_count,seller_count,order_count
85933,PR,zip_code,Sul,PR,ouro verde do oeste,85933,-24.775674117221783,-53.90340081774093,1.0,0.0,1.0
20960,RJ,zip_code,Sudeste,RJ,rio de janeiro,20960,-22.89964306134222,-43.25373013976557,7.0,0.0,7.0
03904,SP,zip_code,Sudeste,SP,sao paulo,3904,-23.58001596725141,-46.51703249333489,2.0,0.0,2.0
90570,RS,zip_code,Sul,RS,porto alegre,90570,-30.02436973382773,-51.20515692521198,9.0,0.0,9.0
28030,RJ,zip_code,Sudeste,RJ,campos dos goytacazes,28030,-21.761238595323707,-41.334131550564265,30.0,0.0,30.0
05711,SP,zip_code,Sudeste,SP,sao paulo,5711,-23.607605105747577,-46.747610019302805,8.0,0.0,8.0
23810,RJ,zip_code,Sudeste,RJ,itagua,23810,-22.87358979081365,-43.77293188513139,10.0,0.0,10.0
04775,SP,zip_code,Sudeste,SP,sao paulo,4775,-23.68728303748044,-46.69939929892086,6.0,0.0,6.0
25230,RJ,zip_code,Sudeste,RJ,duque de caxias,25230,-22.785230296544544,-43.289355935865395,1.0,0.0,1.0
02351,SP,zip_code,Sudeste,SP,so paulo,2351,-23.45631299999999,-46.598950058283805,1.0,0.0,1.0
17920,SP,zip_code,Sudeste,SP,ouro verde,17920,-21.489688520160612,-51.70200299999998,3.0,0.0,3.0
89225,SC,zip_code,Sul,SC,joinville,89225,-26.257047736886143,-48.81619943005944,10.0,1.0,10.0
08090,SP,zip_code,Sudeste,SP,sao paulo,8090,-23.4765235947833,-46.42554781779097,14.0,0.0,14.0
21864,RJ,zip_code,Sudeste,RJ,rio de janeiro,21864,-22.849685392723213,-43.47158862031852,3.0,0.0,3.0
03215,SP,zip_code,Sudeste,SP,sao paulo,3215,-23.608829651393663,-46.55539267721735,3.0,0.0,3.0
38350,MG,zip_code,Sudeste,MG,ipiacu,38350,-18.69629910177715,-49.94330004709347,3.0,0.0,3.0
06311,SP,zip_code,Sudeste,SP,carapicuiba,6311,-23.521014846063036,-46.83190528580638,9.0,1.0,9.0
44001,BA,zip_code,Nordeste,BA,feira de santana,44001,-12.252240251457096,-38.95729386565878,16.0,0.0,16.0
36045,MG,zip_code,Sudeste,MG,juiz de fora,36045,-21.743705232298513,-43.352589614490135,8.0,0.0,8.0
23050,RJ,zip_code,Sudeste,RJ,rio de janeiro,23050,-22.905076587858396,-43.56320299526815,17.0,1.0,17.0
95900,RS,zip_code,Sul,RS,lajeado,95900,-29.460009063016106,-51.96323503387893,29.0,2.0,29.0
85855,PR,zip_code,Sul,PR,foz do iguacu,85855,-25.577665895920344,-54.58457503920284,3.0,0.0,3.0
11065,SP,zip_code,Sudeste,SP,santos,11065,-23.96781947100233,-46.35566949708581,80.0,1.0,80.0
14850,SP,zip_code,Sudeste,SP,pradpolis,14850,-21.358504555665757,-48.07059655780123,10.0,2.0,10.0
11707,SP,zip_code,Sudeste,SP,praia grande,11707,-24.045521594235034,-46.52647939203073,4.0,2.0,4.0
12233,SP,zip_code,Sudeste,SP,sao jose dos campos,12233,-23.245699579813444,-45.88607925470955,47.0,1.0,47.0
56380,PE,zip_code,Nordeste,PE,santa maria da boa vista,56380,-8.801815147189958,-39.82751610271615,2.0,0.0,2.0
22773,RJ,zip_code,Sudeste,RJ,rio de janeiro,22773,-22.95052585567545,-43.36244932944774,9.0,0.0,9.0
15150,SP,zip_code,Sudeste,SP,monte aprazivel,15150,-20.776404759481412,-49.70106289151745,10.0,0.0,10.0
21550,RJ,zip_code,Sudeste,RJ,rio de janeiro,21550,-22.867587387183292,-43.35099056924807,14.0,0.0,14.0
08625,SP,zip_code,Sudeste,SP,suzano,8625,-23.64410610543618,-46.31180176285657,3.0,0.0,3.0
99010,RS,zip_code,Sul,RS,passo fundo,99010,-28.24165243841295,-52.382360713982905,40.0,0.0,40.0
97300,RS,zip_code,Sul,RS,sao gabriel,97300,-30.35870666570198,-54.335931037249814,24.0,0.0,24.0
23060,RJ,zip_code,Sudeste,RJ,rio de janeiro,23060,-22.90877980437338,-43.6043511557766,24.0,0.0,24.0
03918,SP,zip_code,Sudeste,SP,sao paulo,3918,-23.59280254731954,-46.52019025145708,4.0,0.0,4.0
78200,MT,zip_code,Centro-Oeste,MT,caceres,78200,-16.073543137379875,-57.67635017674411,25.0,0.0,25.0
78875,MT,zip_code,Centro-Oeste,MT,gaucha do norte,78875,-13.18652733363622,-53.25718934624582,2.0,0.0,2.0
38408,MG,zip_code,Sudeste,MG,uberlandia,38408,-18.92022960613918,-48.25396785329452,68.0,1.0,68.0
45031,BA,zip_code,Nordeste,BA,vitoria da conquista,45031,-14.885273216052315,-40.81169630644635,0.0,0.0,0.0
03319,SP,zip_code,Sudeste,SP,sao paulo,3319,-23.54526903026709,-46.56434720107914,9.0,1.0,9.0
99950,RS,zip_code,Sul,RS,tapejara,99950,-28.064805687100208,-52.003573644764934,9.0,0.0,9.0
12246,SP,zip_code,Sudeste,SP,so jos dos campos,12246,-23.217447205118503,-45.907687099919194,46.0,1.0,46.0
23090,RJ,zip_code,Sudeste,RJ,rio de janeiro,23090,-22.87179082737028,-43.565074134889464,12.0,0.0,12.0
37880,MG,zip_code,Sudeste,MG,cabo verde,37880,-21.474288000000005,-46.39827599999999,3.0,0.0,3.0
29800,ES,zip_code,Sudeste,ES,barra de sao francisco,29800,-18.75949988412146,-40.88689908949399,10.0,0.0,10.0
78515,MT,zip_code,Centro-Oeste,MT,nova cana do norte,78515,-10.630591574315508,-55.716283790839455,3.0,0.0,3.0
78300,MT,zip_code,Centro-Oeste,MT,tangar da serra,78300,-14.615384364370946,-57.4800171137953,24.0,0.0,24.0
13171,SP,zip_code,Sudeste,SP,sumare,13171,-22.824790692347463,-47.269227615822146,12.0,0.0,12.0
09726,SP,zip_code,Sudeste,SP,so bernardo do campo,9726,-23.686501265047095,-46.55968360851754,19.0,1.0,19.0
08215,SP,zip_code,Sudeste,SP,sao paulo,8215,-23.54423484846209,-46.44231908742571,20.0,2.0,20.0
38280,MG,zip_code,Sudeste,MG,iturama,38280,-19.732290453069705,-50.17851475824427,15.0,0.0,15.0
50760,PE,zip_code,Nordeste,PE,recife,50760,-8.073821797391643,-34.92174431848346,5.0,0.0,5.0
95059,RS,zip_code,Sul,RS,caxias do sul,95059,-29.11308739602589,-51.13137338254212,7.0,1.0,7.0
87270,PR,zip_code,Sul,PR,engenheiro beltrao,87270,-23.80256282303759,-52.25435463574919,2.0,0.0,2.0
72251,DF,zip_code,Centro-Oeste,DF,brasilia,72251,-15.789786672535616,-48.12375942195021,5.0,1.0,5.0
06528,SP,zip_code,Sudeste,SP,santana de parnaiba,6528,-23.406929802094854,-46.8739063971666,11.0,0.0,11.0
02324,SP,zip_code,Sudeste,SP,so paulo,2324,-23.4446124995781,-46.58678269298749,5.0,0.0,5.0
29941,ES,zip_code,Sudeste,ES,sao mateus,29941,-18.71780483591799,-39.880068831085715,2.0,0.0,2.0
85884,PR,zip_code,Sul,PR,medianeira,85884,-25.30168664798579,-54.092597526035895,23.0,1.0,23.0
88113,SC,zip_code,Sul,SC,sao jose,88113,-27.557548389934116,-48.62600457009789,12.0,1.0,12.0
76235,GO,zip_code,Centro-Oeste,GO,arenopolis,76235,-16.381807462132443,-51.55983511888981,1.0,0.0,1.0
07600,SP,zip_code,Sudeste,SP,mairipor,7600,-23.315787031363595,-46.59166244171618,75.0,2.0,75.0
65055,MA,zip_code,Nordeste,MA,sao luis,65055,-2.591504999999998,-44.19804820664532,12.0,0.0,12.0
87053,PR,zip_code,Sul,PR,maringa,87053,-23.459572597684748,-51.918460016844165,8.0,0.0,8.0
96015,RS,zip_code,Sul,RS,pelotas,96015,-31.764667746321205,-52.338970477378965,25.0,0.0,25.0
08191,SP,zip_code,Sudeste,SP,so paulo,8191,-23.48143895697963,-46.38409411143173,9.0,0.0,9.0
36204,MG,zip_code,Sudeste,MG,barbacena,36204,-21.209655541669527,-43.76847054166952,9.0,0.0,9.0
58070,PB,zip_code,Nordeste,PB,joao pessoa,58070,-7.153625902302511,-34.88318333097694,3.0,0.0,3.0
38272,MG,zip_code,Sudeste,MG,honorpolis,38272,-19.561144134705884,-50.012457737215506,0.0,0.0,0.0
80620,PR,zip_code,Sul,PR,curitiba,80620,-25.461530423538555,-49.289855338738576,31.0,3.0,31.0
38610,MG,zip_code,Sudeste,MG,una,38610,-16.352923008923256,-46.90037053569301,54.0,0.0,54.0
31560,MG,zip_code,Sudeste,MG,belo horizonte,31560,-19.83823290091753,-43.97486089979234,17.0,1.0,17.0
04813,SP,zip_code,Sudeste,SP,sao paulo,4813,-23.717345029141896,-46.69156678489816,8.0,0.0,8.0
04521,SP,zip_code,Sudeste,SP,so paulo,4521,-23.598728172081454,-46.66420167138897,8.0,0.0,8.0
09570,SP,zip_code,Sudeste,SP,sao caetano do sul,9570,-23.63166993337765,-46.563540966703165,11.0,2.0,11.0
13920,SP,zip_code,Sudeste,SP,pedreira,13920,-22.729961132882018,-46.89179430034106,36.0,9.0,36.0
05002,SP,zip_code,Sudeste,SP,so paulo,5002,-23.52931689286744,-46.67197700652088,5.0,0.0,5.0
04176,SP,zip_code,Sudeste,SP,sao paulo,4176,-23.632656791520137,-46.60307768475407,8.0,1.0,8.0
06397,SP,zip_code,Sudeste,SP,carapicuiba,6397,-23.52543223935409,-46.860134366361976,4.0,0.0,4.0
29164,ES,zip_code,Sudeste,ES,serra,29164,-20.21360030738269,-40.20180595264477,20.0,0.0,20.0
60820,CE,zip_code,Nordeste,CE,fortaleza,60820,-3.777367157594677,-38.50649436634355,1.0,0.0,1.0
88311,SC,zip_code,Sul,SC,itajai,88311,-26.879029943225216,-48.704641229386134,9.0,0.0,9.0
60761,CE,zip_code,Nordeste,CE,fortaleza,60761,-3.8093289780714543,-38.559564366639734,4.0,0.0,4.0
37750,MG,zip_code,Sudeste,MG,machado,37750,-21.680290570481105,-45.92315402909756,21.0,0.0,21.0
37370,MG,zip_code,Sudeste,MG,sao vicente de minas,37370,-21.70078574557652,-44.441507081438,0.0,0.0,0.0
87860,PR,zip_code,Sul,PR,planaltina do parana,87860,-23.022635635403574,-52.92153795278196,1.0,0.0,1.0
06260,SP,zip_code,Sudeste,SP,osasco,6260,-23.497391023015343,-46.793116776184114,6.0,0.0,6.0
04369,SP,zip_code,Sudeste,SP,so paulo,4369,-23.65418889592587,-46.6622343223786,2.0,0.0,2.0
05374,SP,zip_code,Sudeste,SP,sao paulo,5374,-23.57966010574757,-46.759107598534214,11.0,0.0,11.0
23933,RJ,zip_code,Sudeste,RJ,angra dos reis,23933,-22.971959999999996,-44.292095999999994,1.0,0.0,1.0
90570,RS,zip_code,Sul,RS,porto alegre,90570,-30.02361838605811,-51.20268685622371,9.0,0.0,9.0
12511,SP,zip_code,Sudeste,SP,guaratingueta,12511,-22.79610549315409,-45.21035416787209,2.0,0.0,2.0
74375,GO,zip_code,Centro-Oeste,GO,goiania,74375,-16.696641090018357,-49.327042541542426,5.0,0.0,5.0
89663,SC,zip_code,Sul,SC,ouro,89663,-27.347369762458456,-51.62785594797985,1.0,0.0,1.0
75920,GO,zip_code,Centro-Oeste,GO,santa helena de gois,75920,-17.80806390562682,-50.61048672105317,9.0,0.0,9.0
66030,PA,zip_code,Norte,PA,belem,66030,-1.4682773613596114,-48.49377512629113,4.0,0.0,4.0
24030,RJ,zip_code,Sudeste,RJ,niteroi,24030,-22.893171463788967,-43.11391008090485,35.0,0.0,35.0
02175,SP,zip_code,Sudeste,SP,sao paulo,2175,-23.515196383294473,-46.57611569710085,1.0,0.0,1.0
09251,SP,zip_code,Sudeste,SP,santo andre,9251,-23.63017545045876,-46.50465152164008,5.0,1.0,5.0
23520,RJ,zip_code,Sudeste,RJ,rio de janeiro,23520,-22.95869969969415,-43.65479145712386,27.0,0.0,27.0
77001,TO,zip_code,Norte,TO,palmas,77001,-10.183531129503807,-48.342443596681285,11.0,0.0,11.0
28896,RJ,zip_code,Sudeste,RJ,rio das ostras,28896,-22.502710881272993,-41.92850961782116,18.0,0.0,18.0
33200,MG,zip_code,Sudeste,MG,vespasiano,33200,-19.76912792718756,-43.95039073728626,45.0,1.0,45.0
99400,RS,zip_code,Sul,RS,espumoso,99400,-28.728174438445752,-52.837862331648,7.0,0.0,7.0
23810,RJ,zip_code,Sudeste,RJ,itaguai,23810,-22.865609980441462,-43.76100731588142,10.0,0.0,10.0
05831,SP,zip_code,Sudeste,SP,sao paulo,5831,-23.67219073859957,-46.7510501040631,6.0,0.0,6.0
89558,SC,zip_code,Sul,SC,iomere,89558,-27.000083623832147,-51.2380906326012,1.0,0.0,1.0
02068,SP,zip_code,Sudeste,SP,so paulo,2068,-23.50547999999999,-46.61156200331823,0.0,0.0,0.0
31840,MG,zip_code,Sudeste,MG,belo horizonte,31840,-19.83887013044607,-43.93526485983039,9.0,0.0,9.0
36307,MG,zip_code,Sudeste,MG,sao joao del rei,36307,-21.139482973669185,-44.238828775941386,12.0,0.0,12.0
13456,SP,zip_code,Sudeste,SP,santa barbara doeste,13456,-22.757923337720435,-47.36236544198658,15.0,3.0,15.0
88110,SC,zip_code,Sul,SC,sao jose,88110,-27.5787048530641,-48.61636513280582,19.0,0.0,19.0
11628,SP,zip_code,Sudeste,SP,sao sebastiao,11628,-23.79020252207277,-45.57945133236194,7.0,0.0,7.0
04949,SP,zip_code,Sudeste,SP,sao paulo,4949,-23.72077848182236,-46.77141319233656,4.0,0.0,4.0
75907,GO,zip_code,Centro-Oeste,GO,rio verde,75907,-17.812300847756312,-50.93552249999999,7.0,0.0,7.0
31270,MG,zip_code,Sudeste,MG,belo horizonte,31270,-19.863775225921874,-43.950800808759965,40.0,0.0,40.0
60441,CE,zip_code,Nordeste,CE,fortaleza,60441,-3.754904741329547,-38.5600348709389,4.0,0.0,4.0
86600,PR,zip_code,Sul,PR,rolndia,86600,-23.303976172743777,-51.354853009832254,13.0,2.0,13.0
12236,SP,zip_code,Sudeste,SP,sao jose dos campos,12236,-23.248777547319538,-45.89332186372553,36.0,0.0,36.0
30520,MG,zip_code,Sudeste,MG,belo horizonte,30520,-19.94478023397195,-44.01426910020765,20.0,0.0,20.0
11075,SP,zip_code,Sudeste,SP,santos,11075,-23.95069504007854,-46.332109338208575,70.0,2.0,70.0
09110,SP,zip_code,Sudeste,SP,santo andre,9110,-23.669322390789976,-46.507458844307166,13.0,1.0,13.0
30190,MG,zip_code,Sudeste,MG,belo horizonte,30190,-19.931146658347227,-43.9536182267586,53.0,1.0,53.0
95625,RS,zip_code,Sul,RS,imb,95625,-29.955964316955956,-50.12256255278,13.0,1.0,13.0
89224,SC,zip_code,Sul,SC,joinville,89224,-26.256967525507704,-48.80524542863335,5.0,1.0,5.0
08210,SP,zip_code,Sudeste,SP,sao paulo,8210,-23.537733810633,-46.45031753633239,22.0,0.0,22.0
24456,RJ,zip_code,Sudeste,RJ,sao goncalo,24456,-22.814806497311476,-43.01853980913185,8.0,0.0,8.0
96015,RS,zip_code,Sul,RS,pelotas,96015,-31.768335744099502,-52.34130046531817,25.0,0.0,25.0
03721,SP,zip_code,Sudeste,SP,sao paulo,3721,-23.501870113877597,-46.52593300045865,3.0,0.0,3.0
85880,PR,zip_code,Sul,PR,itaipulandia,85880,-25.15874999999994,-54.30102999999997,6.0,2.0,6.0
08180,SP,zip_code,Sudeste,SP,sao paulo,8180,-23.489869779490753,-46.41409446320931,12.0,2.0,12.0
75600,GO,zip_code,Centro-Oeste,GO,goiatuba,75600,-18.014499901093423,-49.36662850454872,10.0,0.0,10.0
35670,MG,zip_code,Sudeste,MG,mateus leme,35670,-19.993959581356464,-44.42514413732165,9.0,1.0,9.0
47800,BA,zip_code,Nordeste,BA,barreiras,47800,-12.141801693919827,-44.97324393942877,24.0,0.0,24.0
08573,SP,zip_code,Sudeste,SP,itaquaquecetuba,8573,-23.49552953998495,-46.35382885031705,18.0,1.0,18.0
89182,SC,zip_code,Sul,SC,lontras,89182,-27.174546457806105,-49.537139342887336,3.0,0.0,3.0
40155,BA,zip_code,Nordeste,BA,salvador,40155,-13.00386144240868,-38.518933028449425,9.0,0.0,9.0
11380,SP,zip_code,Sudeste,SP,sao vicente,11380,-23.958688591026736,-46.37219190450526,12.0,0.0,12.0
38037,MG,zip_code,Sudeste,MG,uberaba,38037,-19.779170029141895,-47.91843226311386,3.0,0.0,3.0
20550,RJ,zip_code,Sudeste,RJ,rio de janeiro,20550,-22.91218326810552,-43.238975547463774,72.0,0.0,72.0
83305,PR,zip_code,Sul,PR,piraquara,83305,-25.444978451801415,-49.05531811055496,3.0,0.0,3.0
97503,RS,zip_code,Sul,RS,uruguaiana,97503,-29.77862755671096,-57.10847252544803,6.0,0.0,6.0
13190,SP,zip_code,Sudeste,SP,monte mor,13190,-22.949174693702908,-47.30435010209904,40.0,0.0,40.0
96412,RS,zip_code,Sul,RS,bage,96412,-31.320577455315497,-54.08562684490975,6.0,0.0,6.0
13086,SP,zip_code,Sudeste,SP,campinas,13086,-22.840374222606943,-47.05420578749196,4.0,1.0,4.0
92325,RS,zip_code,Sul,RS,canoas,92325,-29.90808888655365,-51.23146935631673,6.0,0.0,6.0
13973,SP,zip_code,Sudeste,SP,itapira,13973,-22.44764172465107,-46.79872723624399,8.0,0.0,8.0
05713,SP,zip_code,Sudeste,SP,sao paulo,5713,-23.62598748542905,-46.73125332722603,15.0,2.0,15.0
01239,SP,zip_code,Sudeste,SP,sao paulo,1239,-23.547584011108498,-46.65409937662306,10.0,1.0,10.0
15010,SP,zip_code,Sudeste,SP,so jos do rio preto,15010,-20.8126853481827,-49.38203850820231,9.0,0.0,9.0
89701,SC,zip_code,Sul,SC,concordia,89701,-27.22338507505438,-52.02323630516012,6.0,1.0,6.0
12606,SP,zip_code,Sudeste,SP,lorena,12606,-22.74505491257429,-45.10892804746376,19.0,0.0,19.0
15120,SP,zip_code,Sudeste,SP,neves paulista,15120,-20.84394466652189,-49.62968618290733,3.0,0.0,3.0
65072,MA,zip_code,Nordeste,MA,sao luis,65072,-2.5670545562659446,-44.277832480043514,12.0,1.0,12.0
96845,RS,zip_code,Sul,RS,santa cruz do sul,96845,-29.72113568313403,-52.44401775706756,3.0,0.0,3.0
83302,PR,zip_code,Sul,PR,piraquara,83302,-25.45613263788012,-49.106703464223536,3.0,0.0,3.0
55330,PE,zip_code,Nordeste,PE,bom conselho,55330,-9.173820244508384,-36.68185399390883,7.0,0.0,7.0
04164,SP,zip_code,Sudeste,SP,sao paulo,4164,-23.630535271291844,-46.60631385763901,5.0,1.0,5.0
03962,SP,zip_code,Sudeste,SP,sao paulo,3962,-23.60814481210683,-46.48276540619765,6.0,1.0,6.0
55032,PE,zip_code,Nordeste,PE,caruaru,55032,-8.301527866806063,-35.98159299204206,2.0,0.0,2.0
88160,SC,zip_code,Sul,SC,biguacu,88160,-27.504469307474206,-48.64247997027008,13.0,0.0,13.0
25520,RJ,zip_code,Sudeste,RJ,so joo de meriti,25520,-22.80408167633969,-43.37170869745194,15.0,0.0,15.0
89120,SC,zip_code,Sul,SC,timbo,89120,-26.807894497085805,-49.26293070177162,20.0,2.0,20.0
28911,RJ,zip_code,Sudeste,RJ,cabo frio,28911,-22.874840394116195,-42.050644090121565,10.0,0.0,10.0
08255,SP,zip_code,Sudeste,SP,sao paulo,8255,-23.54884305828381,-46.432113077153936,13.0,0.0,13.0
22071,RJ,zip_code,Sudeste,RJ,rio de janeiro,22071,-22.97739859893824,-43.19617244324541,32.0,0.0,32.0
90010,RS,zip_code,Sul,RS,porto alegre,90010,-30.031532528997673,-51.227121410352595,54.0,1.0,54.0
09892,SP,zip_code,Sudeste,SP,sao bernardo do campo,9892,-23.685867523457745,-46.57621201387846,11.0,0.0,11.0
83260,PR,zip_code,Sul,PR,matinhos,83260,-25.81666012742809,-48.53676415437592,27.0,0.0,27.0
17380,SP,zip_code,Sudeste,SP,brotas,17380,-22.289247817098495,-48.121227644324534,12.0,1.0,12.0
36700,MG,zip_code,Sudeste,MG,leopoldina,36700,-21.531751111033596,-42.63935693457109,17.0,0.0,17.0
18520,SP,zip_code,Sudeste,SP,cerquilho,18520,-23.17121261424664,-47.734741570285856,30.0,0.0,30.0
17603,SP,zip_code,Sudeste,SP,tupa,17603,-21.944487580867584,-50.49541592929244,6.0,0.0,6.0
15850,SP,zip_code,Sudeste,SP,urupes,15850,-21.202965621920978,-49.29590940487179,10.0,0.0,10.0
76190,GO,zip_code,Centro-Oeste,GO,palmeiras de goias,76190,-16.813205463331027,-49.91097899814609,3.0,0.0,3.0
37310,MG,zip_code,Sudeste,MG,bom jardim de minas,37310,-21.951834358817152,-44.190891634633765,8.0,0.0,8.0
94955,RS,zip_code,Sul,RS,cachoeirinha,94955,-29.90958818169485,-51.073465882932915,4.0,0.0,4.0
96065,RS,zip_code,Sul,RS,pelotas,96065,-31.722444669455736,-52.35443197391652,20.0,0.0,20.0
23017,RJ,zip_code,Sudeste,RJ,rio de janeiro,23017,-22.91504583374691,-43.52311471106245,16.0,0.0,16.0
57770,AL,zip_code,Nordeste,AL,cajueiro,57770,-9.401677176308016,-36.13932966458491,1.0,0.0,1.0
22431,RJ,zip_code,Sudeste,RJ,rio de janeiro,22431,-22.97964962531019,-43.22386405591788,22.0,0.0,22.0
28010,RJ,zip_code,Sudeste,RJ,campos dos goytacazes,28010,-21.758049281255374,-41.32412306879148,14.0,0.0,14.0
39510,MG,zip_code,Sudeste,MG,espinosa,39510,-14.920687428809222,-42.813649907373254,6.0,0.0,6.0
26265,RJ,zip_code,Sudeste,RJ,nova iguacu,26265,-22.761999301929364,-43.48492109421191,8.0,0.0,8.0
69306,RR,zip_code,Norte,RR,boa vista,69306,2.8316233973831086,-60.66635669100917,3.0,0.0,3.0
05207,SP,zip_code,Sudeste,SP,sao paulo,5207,-23.40018357646824,-46.755322337642845,6.0,0.0,6.0
88075,SC,zip_code,Sul,SC,florianopolis,88075,-27.595728910641043,-48.56867809893824,12.0,2.0,12.0
08215,SP,zip_code,Sudeste,SP,sao paulo,8215,-23.541179217871793,-46.44515818428648,20.0,2.0,20.0
22041,RJ,zip_code,Sudeste,RJ,rio de janeiro,22041,-22.964593757141245,-43.19169056356394,27.0,0.0,27.0
18087,SP,zip_code,Sudeste,SP,sorocaba,18087,-23.450134379681476,-47.37815445198796,21.0,1.0,21.0
08431,SP,zip_code,Sudeste,SP,sao paulo,8431,-23.52579030751921,-46.41208327837729,16.0,1.0,16.0
43700,BA,zip_code,Nordeste,BA,simoes filho,43700,-12.814666280220704,-38.39279084188493,21.0,0.0,21.0
38072,MG,zip_code,Sudeste,MG,uberaba,38072,-19.732364706359256,-47.917347270471446,1.0,0.0,1.0
25260,RJ,zip_code,Sudeste,RJ,duque de caxias,25260,-22.639715999999996,-43.270758,3.0,0.0,3.0
35420,MG,zip_code,Sudeste,MG,mariana,35420,-20.365275261107268,-43.42841303102405,33.0,0.0,33.0
03633,SP,zip_code,Sudeste,SP,sao paulo,3633,-23.52959027699232,-46.54561603719199,1.0,0.0,1.0
48290,BA,zip_code,Nordeste,BA,itanagra,48290,-12.25599747811226,-38.038730553864866,0.0,0.0,0.0
25745,RJ,zip_code,Sudeste,RJ,petropolis,25745,-22.36447467105638,-43.105764984244594,6.0,0.0,6.0
82960,PR,zip_code,Sul,PR,curitiba,82960,-25.46755910352587,-49.21008870996592,7.0,0.0,7.0
06415,SP,zip_code,Sudeste,SP,barueri,6415,-23.48883430843058,-46.892553557009265,4.0,0.0,4.0
22470,RJ,zip_code,Sudeste,RJ,rio de janeiro,22470,-22.972481172629724,-43.22601280252754,37.0,0.0,37.0
03015,SP,zip_code,Sudeste,SP,sao paulo,3015,-23.534195804605012,-46.59185776519133,6.0,0.0,6.0
85853,PR,zip_code,Sul,PR,foz do iguacu,85853,-25.55609597894,-54.573573923524634,4.0,1.0,4.0
13385,SP,zip_code,Sudeste,SP,nova odessa,13385,-22.788661644246854,-47.3011421815153,6.0,0.0,6.0
16310,SP,zip_code,Sudeste,SP,alto alegre,16310,-21.584700519195614,-50.17070534412339,0.0,0.0,0.0
04195,SP,zip_code,Sudeste,SP,sao paulo,4195,-23.657790132615904,-46.612068210362295,26.0,1.0,26.0
27345,RJ,zip_code,Sudeste,RJ,barra mansa,27345,-22.543047481822367,-44.17532061740433,10.0,1.0,10.0
65065,MA,zip_code,Nordeste,MA,sao luis,65065,-2.4844669936233545,-44.22311666833053,6.0,0.0,6.0
30360,MG,zip_code,Sudeste,MG,belo horizonte,30360,-19.95874882015691,-43.94635013488948,21.0,0.0,21.0
29055,ES,zip_code,Sudeste,ES,vitria,29055,-20.310194739297735,-40.293296178537744,50.0,0.0,50.0
30270,MG,zip_code,Sudeste,MG,belo horizonte,30270,-19.92578836886143,-43.90621929225577,14.0,2.0,14.0
95880,RS,zip_code,Sul,RS,estrela,95880,-29.496514274770615,-51.96334930099832,16.0,0.0,16.0
28634,RJ,zip_code,Sudeste,RJ,nova friburgo,28634,-22.22472871879813,-42.5222110450693,3.0,0.0,3.0
02964,SP,zip_code,Sudeste,SP,sao paulo,2964,-23.487019376074784,-46.70591453427778,2.0,0.0,2.0
45810,BA,zip_code,Nordeste,BA,porto seguro,45810,-16.44293361268227,-39.069685562859064,40.0,1.0,40.0
35613,MG,zip_code,Sudeste,MG,estrela do indaia,35613,-19.52219351578236,-45.78993703040878,2.0,0.0,2.0
04882,SP,zip_code,Sudeste,SP,sao paulo,4882,-23.808783734283725,-46.76514692715008,1.0,0.0,1.0
31370,MG,zip_code,Sudeste,MG,belo horizonte,31370,-19.844555301690825,-44.0070407710197,3.0,0.0,3.0
49027,SE,zip_code,Nordeste,SE,aracaju,49027,-10.940527108546188,-37.06499403661507,8.0,0.0,8.0
28380,RJ,zip_code,Sudeste,RJ,natividade,28380,-21.045739664511085,-41.97385912756638,15.0,0.0,15.0
29550,ES,zip_code,Sudeste,ES,jernimo monteiro,29550,-20.788437026149612,-41.39421790984082,2.0,0.0,2.0
04020,SP,zip_code,Sudeste,SP,sao paulo,4020,-23.59299295115125,-46.63954165029715,6.0,0.0,6.0
83730,PR,zip_code,Sul,PR,contenda,83730,-25.675073851787207,-49.53028329643906,1.0,0.0,1.0
96590,RS,zip_code,Sul,RS,santana da boa vista,96590,-30.874105692030795,-53.11675693380192,2.0,0.0,2.0
13976,SP,zip_code,Sudeste,SP,itapira,13976,-22.42732187424293,-46.83215762909478,9.0,0.0,9.0
08616,SP,zip_code,Sudeste,SP,suzano,8616,-23.55448495369119,-46.29281244851461,7.0,0.0,7.0
08220,SP,zip_code,Sudeste,SP,sao paulo,8220,-23.53659644685208,-46.46468417638064,12.0,1.0,12.0
76811,RO,zip_code,Norte,RO,porto velho,76811,-8.80310434556161,-63.87462051446651,10.0,0.0,10.0
13457,SP,zip_code,Sudeste,SP,santa barbara d oeste,13457,-22.76692897826107,-47.39766186355372,12.0,1.0,12.0
13042,SP,zip_code,Sudeste,SP,campinas,13042,-22.92615915736628,-47.05558738550986,27.0,1.0,27.0
28633,RJ,zip_code,Sudeste,RJ,nova friburgo,28633,-22.225802146606465,-42.52791953461805,16.0,1.0,16.0
04346,SP,zip_code,Sudeste,SP,sao paulo,4346,-23.65303845767211,-46.664826223151906,8.0,0.0,8.0
31742,MG,zip_code,Sudeste,MG,belo horizonte,31742,-19.834270784349904,-43.93553992951116,19.0,0.0,19.0
89040,SC,zip_code,Sul,SC,blumenau,89040,-26.915257145114065,-49.112875925834125,5.0,0.0,5.0
11760,SP,zip_code,Sudeste,SP,itariri,11760,-24.292109857305405,-47.17437208229528,6.0,0.0,6.0
85856,PR,zip_code,Sul,PR,foz do iguacu,85856,-25.54504955570414,-54.55988341630974,10.0,0.0,10.0
