product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
e0cd006cb0ccbbf5e501be0df7c1e5f4,bebes,36,80,1,195,15,11,12
bf7e9480325415ebfee169ceee8b53e0,esporte_lazer,57,576,1,1800,26,18,18
0192191cc1bc83262d6667c54c2e048f,fashion_calcados,54,404,4,850,33,12,22
f8c52581d99477033b6cfa2da771e101,esporte_lazer,49,373,4,150,20,4,15
569216db5e4a857c4056614de975617f,relogios_presentes,57,607,2,600,21,20,17
b0895d32e26dbb099a86c2ce278783f3,moveis_decoracao,55,1033,1,2050,35,26,16
066bbc3a1363adc4d73e093aefd9363a,informatica_acessorios,54,1374,3,1900,26,10,20
daf7ec5956e0377c86e427d04ba0e315,cama_mesa_banho,49,729,1,3200,30,30,20
693567e68c0e3d72dc3ae88159aeed6c,moveis_decoracao,54,315,1,303,28,14,14
b061d19bedb7cb3af1ae9d6fb52b5712,automotivo,37,2031,1,5100,55,15,34
2eb2543712366c95191841792a725a23,utilidades_domesticas,55,236,1,450,54,4,15
d392a00a8d96150a649853d20d63e8ba,esporte_lazer,47,490,1,1500,22,27,22
abda62f854cffdc94184e6bccadc2286,utilidades_domesticas,36,810,4,800,27,22,27
306b0c58328826c0564cbc520787d508,cama_mesa_banho,31,209,3,765,48,20,35
e8c111b515e74b1cbbad7b86099bf637,utilidades_domesticas,58,1033,1,600,55,18,37
b200c3a6dbe2a96c1e2f1904361763db,perfumaria,49,699,2,350,21,16,20
08bcc2d85da3a9c0e2ac1cc28b67418d,livros_tecnicos,38,3543,1,350,23,2,16
88d4861333d5a570ffdfc395e90d929d,informatica_acessorios,43,492,1,200,18,9,16
734be9836ed8115f981a072369c2516c,cama_mesa_banho,51,242,1,2700,37,23,35
1fb5f3130b9f5c67e7dc57e0f5df6e6d,instrumentos_musicais,57,1096,5,1850,54,16,11
bb0d5e6aed6ddf6c6ca1bd5e448bc106,cool_stuff,46,2522,5,900,16,8,13
fc1d8637c0268af3db482c14b7ef8e75,cama_mesa_banho,60,269,1,1700,34,7,32
8c464efd8ef90612cb673a5ce7046e8c,papelaria,59,175,2,400,20,20,20
d1314aa640f46cc0302ec32290782b7b,bebes,59,663,3,50,31,2,27
db715cc52497b781151fa5d2968048c9,ferramentas_jardim,56,82,1,600,20,16,16
c9a5cd871df02fbd050ef58ef9a64510,cool_stuff,56,1400,2,585,21,20,19
0e8667de30891d1a7de8ab9ebae611d9,cama_mesa_banho,48,207,1,950,35,15,25
a5b27ab457629a351464825096c64688,eletronicos,42,453,3,3000,40,12,20
60184212dae4e6b0da32bf54271a8c4a,relogios_presentes,59,476,2,394,17,11,14
6047d1b3d3841a528e860a939daa2035,perfumaria,52,292,1,150,16,3,15
b8411dee248601bc460bac8e1fb8a102,cama_mesa_banho,56,471,3,525,29,7,24
0f81e9b864727ae5398d12bea4061449,eletrodomesticos,57,252,1,1600,55,7,38
300666e2638b1c8f5528bd23a6e9dea3,cama_mesa_banho,46,1391,2,1250,48,10,12
f4e4b2101f8c3afd7b8a8546e9d706f4,eletrodomesticos,50,356,2,225,28,13,18
17f40fbed6dd51e0cc87eefe3d88f644,informatica_acessorios,56,1145,4,1300,20,30,20
3e49351c2f191cb67c4224b392531a74,malas_acessorios,43,883,9,1750,32,52,19
94252831daf1ef36429398257ea0450c,moveis_sala,60,493,1,1375,63,11,16
aa74ebe862c9061d4272681810675a01,esporte_lazer,43,1236,1,1500,21,26,21
a1fcd4b731530eed7fa5531f3f0c2fe0,cama_mesa_banho,51,231,1,2100,40,6,29
a96e543f9cfb2ecdb07c59321ff0018c,brinquedos,24,589,2,2700,51,35,26
067e6da1c75010f933e68b76efb2273f,utilidades_domesticas,58,451,4,8575,38,48,33
0856c40d9a18fc6aa8bb4be6a092f95b,cama_mesa_banho,57,399,1,10965,52,24,52
c21bd5b6be0663cddb80ec6744d6ca24,esporte_lazer,57,3315,3,538,23,17,17
fe59a1e006df3ac42bf0ceb876d70969,informatica_acessorios,60,2136,1,3407,28,22,23
d3b162a5b147714e8b99909d0f6132b7,brinquedos,40,457,2,652,27,31,22
fadc89c2a60ff96b18827644074dfd70,utilidades_domesticas,52,827,1,1800,30,30,30
17c092cc98bba142fa0168733da00d3b,informatica_acessorios,41,1005,3,150,18,3,11
a58d73d571793d350bfd31a624416f2d,cama_mesa_banho,58,1491,1,1600,28,10,26
da9d5b38b3e2e1c8cb2731aa7e8bec8c,beleza_saude,57,767,1,1000,16,16,16
7aa09531577c4f30eaf1f6cbe61f6536,esporte_lazer,56,1249,1,4350,20,20,20
97de49733ccaac64d122444d8db709d1,livros_importados,56,345,1,300,33,2,23
f7f7214af35d79cb0baa6038fdc65e2c,utilidades_domesticas,47,485,5,1700,32,14,28
79380e4f154e94ac435d6d1e7ce413cd,utilidades_domesticas,44,585,1,4200,62,30,25
c5215dd0ebe57e26ec6025f1c4b42029,relogios_presentes,44,281,1,450,17,14,15
d8bf954d364f9ed61bcb3af7fd78a70d,cama_mesa_banho,51,701,1,1000,50,12,12
4979ccb21aa205c914d9a092cf869e83,moveis_decoracao,48,669,2,14800,80,10,50
c420c13056340a00e4cd63fdf6e4f4fc,esporte_lazer,47,70,1,500,22,15,22
8beaa9c2347824b1bf4f8784a0cb5ee4,esporte_lazer,38,166,1,900,20,20,15
30001d6521e7d5826eb1881050cea7e7,informatica_acessorios,33,1084,2,150,41,2,29
c3798d484fb730f0b5c23af0d5361595,cine_foto,45,150,1,100,16,11,12
2ace3826b9a1b13030adc77ae9ae7902,telefonia_fixa,58,438,2,750,30,10,20
a59fb60fddcc72a9878b7ed5cb69d8e4,audio,48,424,1,200,27,5,20
39b5afc4814b4e72b2bfe4f4806aac25,relogios_presentes,56,679,2,600,16,11,11
945f3073eeafb360bba960560cc63bcc,automotivo,57,695,6,6950,47,19,23
297b1803f900002706c8de3e0a77d217,esporte_lazer,50,1354,1,6600,30,30,30
b573e2860f2732edf610345956e81bb9,informatica_acessorios,43,520,1,850,38,11,13
d2c277a6bd8e9119fa1a84c70f3eab5d,moveis_decoracao,40,133,1,2750,60,15,30
2feb83b6c3b3380b8822146538c70f7c,livros_tecnicos,40,971,1,700,22,5,15
986af931e7ce399914deaa43d224b124,cama_mesa_banho,47,117,1,300,40,4,30
9e75c1e76e60e7ddab5d73da0e216234,utilidades_domesticas,60,484,1,1600,25,25,25
9f82fdef2a36bb15d22d70af1aedb3ce,ferramentas_jardim,57,906,2,30000,60,50,50
7b1e979883929d066ee44e3cef559021,telefonia,53,1440,3,100,18,6,11
8370d380081c2d0956d4d134e445854f,cool_stuff,37,697,3,200,18,8,13
1b93af229a5768eaaed2064722b1c1dc,casa_construcao,57,915,5,9950,52,22,52
5ef5431386aa79c61253305b46525fbf,brinquedos,56,1792,6,1100,20,40,13
9389eab000375a2774d1b51cdeef90e1,utilidades_domesticas,57,1400,10,18525,55,57,39
036734b5a58d5d4f46b0616ddc047ced,telefonia,58,751,5,300,17,4,12
533c4025819ed8277dcade79756ad4df,eletroportateis,59,739,1,1700,20,16,20
ce99c3515272dee739f2d3eddae0f2cf,relogios_presentes,50,687,2,575,37,9,11
43bafb0c5d10b886c2a7166089560202,malas_acessorios,57,393,8,950,35,10,20
740d6d43b4024544171093587908a23d,esporte_lazer,41,1215,1,3600,36,23,21
3a990745975b100adc6cb3a41a48464a,cama_mesa_banho,33,253,1,950,38,9,33
54fa56379393bc8cba2e5cbf558aa2fc,perfumaria,45,193,1,200,20,9,17
630e1e89b84dc36567deec47c7e373b1,fashion_roupa_feminina,36,754,2,600,20,2,16
569962b1062cbaf02b768a3fe810fdd3,esporte_lazer,25,211,1,850,51,18,11
df6d00c24fc224b84e9ad17708d0f4d7,cama_mesa_banho,53,495,1,650,30,4,19
000d9be29b5207b54e86aa1b1ac54872,relogios_presentes,48,613,4,250,22,11,15
26459570e7be02e4861603614f8043c3,utilidades_domesticas,57,396,3,4500,27,47,27
1302fd16bdfe85e523940c846370ef2c,construcao_ferramentas_iluminacao,31,309,1,13450,95,30,20
88c676304d4d4f0eaafc6ca88308f83b,instrumentos_musicais,60,538,1,3300,20,20,20
5dcd17b12ed2175d4fe6157e047d7be2,moveis_decoracao,60,572,2,27600,70,60,60
8cc117b0bec16e2f0b683e40846ad09c,cama_mesa_banho,50,748,1,850,16,10,16
e52703b3a28722cd38f045d5ebf09b84,telefonia,59,725,2,167,18,4,11
ea13d597910697c345c5e41c59512986,moveis_decoracao,54,602,2,1700,69,20,53
ede91e87b28599f661c5322ac25b663a,instrumentos_musicais,59,347,1,5750,100,15,30
db553c9b5cb2f9b4c3f2f7b32a237ec2,relogios_presentes,50,496,1,275,16,11,11
2388149ad18c9beacbf6d6ff59af3ba7,telefonia,55,828,2,200,17,4,12
53ecc2857666872f67f44e60b13d2ed2,ferramentas_jardim,32,390,2,353,26,14,14
c3da218d508e5f56c8b7f9e254ef8cef,cama_mesa_banho,50,272,1,500,25,10,20
a4cb01ef37cd2734263f1ea9f1f8e7e4,relogios_presentes,54,567,1,100,20,7,15
c3a52053718435a35e070b991ff546ec,utilidades_domesticas,44,329,6,400,16,12,12
2d4500a3d35334916c955b3c365dbefe,eletroportateis,58,2984,3,3950,43,15,32
da77fdd937aba84787dbbba9231f79f8,automotivo,59,1655,3,550,18,21,16
ec599713785663cb46e6cb801f28e5f8,eletroportateis,44,662,1,300,35,10,20
4e6b5b56a9001b46647ece05cef25465,esporte_lazer,56,2072,6,1100,80,8,15
7b1c12cfed7333cdc1dc8e4a20752613,moveis_decoracao,50,209,2,1100,40,25,40
f24bb438da3185d5fd5a19e4d7433827,instrumentos_musicais,56,760,4,2900,47,9,47
8b1490c8e82581bd050b41bd709a6364,beleza_saude,29,298,4,100,22,3,14
cc4a0eb659a396153f572dddc1c098a4,cama_mesa_banho,45,735,6,333,25,13,23
6c1a3375a7b0cb7b5a454e123c61311b,cama_mesa_banho,42,325,3,2650,62,16,16
1d723e2d139a9fd6feb67aff90081bbd,beleza_saude,46,803,1,150,22,3,15
3a621027279799b05b8b6492a92308ca,telefonia_fixa,18,280,3,65,19,3,11
c98fcf63f668fa08d0da5584888d6e4b,beleza_saude,55,1588,2,2650,19,26,17
1da5a90b5fbd1e1bc37b7bbb999c7bd3,moveis_decoracao,45,606,3,1000,29,13,13
1033f9821d88262baf13892e285de798,moveis_sala,42,566,4,950,61,13,25
a2a9d440312eaf280738605b3c440f29,pet_shop,49,1245,1,6050,50,10,36
3366363f84c6f967f12d15a59b1e7839,informatica_acessorios,33,1303,1,200,31,13,11
6d5a9cd602c26f8751612f77ff4c6a90,bebes,37,235,2,9400,75,15,50
f1d0ef439f9f2246803f89f1005ff709,cool_stuff,58,466,2,3833,18,35,18
e6ca601b0b9189e6471ccf0667985c9b,beleza_saude,57,2685,2,800,30,15,16
bef82b9c3489736794c29f6d4a686ca6,informatica_acessorios,51,147,2,300,18,12,14
533282178a0de6f31a7d6fa9f2eea7c8,beleza_saude,53,2133,1,1050,17,17,15
704706b137a32978f55b31f47aa806b5,brinquedos,46,384,2,6200,54,28,20
3d3024d7a67ec33c1e3e6e4fcebf80f9,bebes,50,346,1,750,40,5,32
c3ba4e8d3cb30049213b682e751e9d00,relogios_presentes,58,737,3,350,20,2,16
5dbaf8ef0c4601f557af3cb8cb7a1a7a,utilidades_domesticas,55,187,1,200,16,10,15
2a149f2dc4ecc44e7e34f558886d59e4,utilidades_domesticas,34,108,2,200,21,17,19
7b813bcc93ea73f063db20ce6c3911c4,beleza_saude,59,493,1,537,23,8,14
f8e3bbc2e6dfcda8a3523e3ad3512d37,esporte_lazer,52,926,1,250,20,20,20
34d94359772f0bc123b585b23014e311,informatica_acessorios,20,1069,3,200,16,25,15
ee989d719be581430137d2f4e043711f,cool_stuff,57,344,4,350,20,5,20
63888810573fd78e60644cdf803cd2fa,esporte_lazer,59,320,2,100,16,16,11
868b3136c5b206f91b8208fbfdf2cb7c,cama_mesa_banho,57,364,2,800,45,10,34
acdffc304400a49352181f5ee9a47c52,telefonia,38,1497,2,1000,20,30,20
d5a4980e7e4a143e8d1bff13df09aefa,relogios_presentes,47,650,1,370,18,11,13
ac8cd7b94039a681dafe6f7d664864e7,moveis_decoracao,63,641,1,200,27,10,12
4f2174962b85f6f08d3258485d9de11a,eletronicos,30,320,1,1643,16,8,12
4247b4b7b6026cb234f47c0b95193997,cama_mesa_banho,59,539,2,3550,45,15,35
644c433cb1ef2cc92f9502a618c371be,relogios_presentes,41,734,1,417,18,11,12
5e6839a9bdfcd4d454d5f48b4f681f30,moveis_decoracao,60,471,1,900,30,4,20
f9cce3e19235fa7d11942f69caaa22c7,telefonia,49,1715,4,300,30,38,20
b623b7cb05ee3248fbe4a6ecbeed79a4,brinquedos,41,673,1,3008,32,45,32
765e8c5c6b2f88c6f972334e44113a20,fashion_bolsas_e_acessorios,23,1252,3,100,16,12,11
bfc622386cc86a16ee177fbd977fe4a7,moveis_decoracao,31,154,3,800,45,45,20
0a904457e165bf24b90921754b4a5888,esporte_lazer,49,3823,1,1350,31,33,31
a47295965bd091207681b541b26e40a5,telefonia,60,818,6,300,17,4,12
87700264f353c44d18c38c328d1fcd25,automotivo,60,1659,3,450,18,21,16
cb2a50959c992d8d56a80c45b59e0441,esporte_lazer,51,236,2,400,38,26,26
d153700e4a62e8079fc5d05db31e6003,beleza_saude,30,1418,1,232,35,9,20
42fffc68ff7e8176f11baaf4a4227557,beleza_saude,35,1553,1,1600,20,20,20
9d49ed52b4ab22845825384114799748,relogios_presentes,54,657,2,225,16,11,11
dd0b31ac0d6c9e81abda2ca71d396d6b,ferramentas_jardim,57,481,4,600,30,16,16
5ebd7b81dfb60b5f6d3dde3327fa7115,relogios_presentes,46,375,2,550,20,20,20
189898d15ec809a4ca45e1ac2221dea2,informatica_acessorios,26,327,1,478,20,14,18
161465fcbd2f97c7bbb1d199c7402fcf,utilidades_domesticas,59,1236,1,950,23,18,23
cd442924cc287cda38d9de01d285b263,beleza_saude,53,1014,1,200,30,12,16
3954b1f7435552939dd7fdc5cbfea1e4,cool_stuff,35,106,2,1300,26,10,25
512bcb8dec32fae04f4e4f0b407e8e74,cama_mesa_banho,55,837,1,250,16,10,16
4060f51503152bf2d7592cec5b03fc4f,relogios_presentes,56,741,2,300,20,11,16
5994a2fdff4b0f9ca4376c4226adb442,utilidades_domesticas,42,464,4,8300,102,14,34
755073cc68bc18919f48e8544dcd73d7,sinalizacao_e_seguranca,45,614,1,1250,29,32,17
41bdbb38ef223fae4cae15d6ffb0ce5b,eletrodomesticos_2,39,453,2,6100,60,8,48
4f6feb65547759b7c03d681f190b1f52,esporte_lazer,46,1727,1,143,17,8,13
65cee62426275381ec64d04922ee8a22,perfumaria,47,303,1,350,19,24,16
748b719f4cbfdcb99cae90bf4bb16217,brinquedos,46,1156,1,400,17,10,12
3edc3d3ffe806f5115118f86cbf5a021,esporte_lazer,26,621,2,300,26,8,16
c60c5d18a948f105c5dc3585ef3051d6,esporte_lazer,44,234,2,1500,60,15,15
8a27d3427a61686ec37357b5ccf24425,UNKNOWN,0,0,0,800,21,12,15
ed6d2fe9a24cfdfd0f4c40094db5145b,livros_interesse_geral,23,727,1,1000,20,15,11
63bff8e34e5c639696856394be9a9ac1,papelaria,45,209,1,800,33,48,16
d07c0177e489e871713b83a518446ac7,utilidades_domesticas,56,869,1,1750,30,30,30
e090b9bd2ef7d60d3b0ee3399c79ee3d,informatica_acessorios,55,402,1,1217,27,22,25
47a83ac845f953b889154d9963dbc1f8,moveis_decoracao,53,608,2,100,30,4,20
add1fea8b7d998995db3a2ecbf410a54,utilidades_domesticas,38,1616,1,400,24,15,15
4651cbf18222b853f46619003d9861f3,construcao_ferramentas_construcao,58,1495,7,400,19,11,11
8092fb20e422a961ea52cd441b5a4244,informatica_acessorios,28,736,1,856,25,16,18
c1b555c58d48d228480072f1492cc14f,cama_mesa_banho,42,331,1,550,35,37,23
ac20a9614b6db9e7289b85c4f4b6216a,eletrodomesticos,59,190,1,1250,65,8,38
d3c3a9ea27f69d8137ff129a53ec4740,construcao_ferramentas_construcao,60,339,1,1450,20,8,20
7cb1e417bdc1490f948ee59caccb6e1b,beleza_saude,35,1791,4,1050,43,9,23
b0c8da302d49498d2ce6be8c631e4e20,informatica_acessorios,24,401,1,213,18,12,13
6ef8c8d7d06c5dca94963e77ccd20778,cama_mesa_banho,60,632,2,4188,42,16,37
bf128b5dced56e2ec0391179eb70443d,bebes,55,728,4,2300,36,26,24
d3c044bd42d84a79e3b0c42662806a48,esporte_lazer,32,3831,1,150,16,16,11
749b3d3d1502db86961a08db43c6b57b,esporte_lazer,29,282,1,300,20,6,13
4ea09a369cbc64b94ca857087e1d9611,perfumaria,48,657,1,700,16,2,11
c725d1884dc9fac3d9a4fb790c25da21,moveis_decoracao,24,856,1,5800,57,15,38
12e479f1c2c0417147a3e36302485e30,relogios_presentes,46,629,1,400,24,8,12
0c8f0c812fc251d15b60a261676d32a5,livros_interesse_geral,38,1162,1,1200,24,5,17
6994675fdff4377e6e1b738094977cf4,utilidades_domesticas,47,718,1,6900,24,12,24
3de630407c05c5af3d1d894e3d06307d,esporte_lazer,43,1219,1,660,21,16,16
72a5b2df108f3062ec2731ab68e5b5a9,moveis_decoracao,60,2064,4,5700,85,10,40
683bd50ffed3cafad7195b89d9d5f07d,moveis_decoracao,50,634,1,400,70,8,70
733ff3db55dc1476774dc5a3f0621fe3,papelaria,25,736,3,1100,42,20,31
cc02ea01817f1cb21e6708bc19f1ee20,industria_comercio_e_negocios,45,704,1,4400,45,12,36
49a4868ed73389c051a0da7af4bd7a2e,pet_shop,30,706,1,9550,60,20,46
d03b85d1b98bbeb63b41182721312e17,telefonia,57,565,1,200,19,4,11
26053aaf5e00b608f4c23cb924a284c9,pet_shop,57,550,2,10450,47,47,27
555c681a23ca3d3adaaf1a74122b5bcf,informatica_acessorios,55,1883,1,5323,39,24,22
c5f5b4b17e4cd989c39986cd0dddc018,moveis_decoracao,55,329,2,350,16,16,16
c9996076c21558c4878c8d2fed12c45a,brinquedos,53,465,6,1867,25,18,25
dd113cb02b2af9c8e5787e8f1f0722f6,esporte_lazer,51,1511,1,8000,55,25,45
2109e8aeedbade2096a471740fb9e798,moveis_decoracao,45,640,1,10150,45,30,45
7193329f650facb78de86a2e0b771e2f,beleza_saude,57,1668,1,850,18,10,14
4beaa629c1622b0fc9471351db5ea62c,fashion_bolsas_e_acessorios,63,655,4,200,20,9,16
015dfd6612249811b2e147c1f3be048f,utilidades_domesticas,33,912,4,300,17,28,11
4be2adcd3d80c43a90cb97d7efbeedc4,moveis_decoracao,39,1405,3,150,35,2,25
ea413ac4e120d19ac3473fb659db1c9a,moveis_decoracao,60,2260,3,3000,69,11,11
6173741c2ed0c265a1b002af9e7ecf08,telefonia,57,750,2,125,20,16,16
0bd478959805d86aabe80febd51789e4,esporte_lazer,55,985,1,717,18,15,18
c85df3adf4b059fd3292eb6530c9a598,esporte_lazer,29,282,1,300,20,6,13
31b8e7c2a22f3dba5183cc110bdd72f7,eletronicos,52,602,1,281,17,9,13
f8714e3b95aadcbfb57568c5e09df884,fashion_bolsas_e_acessorios,60,188,1,150,16,15,15
54a5943820887ae6827319853d00887d,telefonia,55,442,3,300,20,3,11
66c88e3c982951328e1d8a0b32b7f60c,cama_mesa_banho,39,254,1,10050,50,30,40
590d6cb76092faa04d717fe406c66f88,esporte_lazer,46,254,1,2653,53,15,36
7e9c3f9252da175be7ab4e3131819ab0,utilidades_domesticas,58,464,1,8150,66,20,35
e77889d0427c08739ef1e468a4bfd0c7,esporte_lazer,33,1269,2,300,20,6,16
e04dcf463871a7c73df38d4bcc245686,pet_shop,52,896,1,700,36,6,25
e5f20b4eb944eaae0a13bed3187201d3,construcao_ferramentas_ferramentas,42,336,2,893,18,14,13
1c2343e8f516d16e590d499476a026f3,automotivo,59,103,1,250,25,20,25
493d26747843694010877d8e73ef335f,fashion_bolsas_e_acessorios,29,306,3,440,31,31,20
98354ddeaeae40bd6b705381191a9ffc,informatica_acessorios,59,391,1,900,30,15,15
9c0f79b9daf5436386477b4e17b94389,moveis_decoracao,53,616,1,2400,30,35,30
621b15d249d471192c1bd7ade2dd8b86,fashion_roupa_feminina,26,225,2,300,16,2,11
59c8342a739963404bfe66f292329b15,fashion_bolsas_e_acessorios,42,35,2,700,48,30,43
43f911ac50adc19a96cd523ade4e7cca,beleza_saude,58,963,1,1617,19,15,18
e51136ef1d291cf07cc8a792b4a16f94,esporte_lazer,60,189,3,3100,41,11,30
096793eddadb8067748a5a0ff98ac8fb,eletroportateis,52,360,2,2900,30,30,30
1f532d60bbc8273d9dd553120f6e47d5,ferramentas_jardim,59,1609,2,6950,21,65,21
25a1c5b2e0ccbf703cb7b69ffebfaf38,ferramentas_jardim,39,1507,2,1100,20,20,20
6803077179d24889430188e03fafd31a,eletronicos,48,287,1,100,23,8,18
101db7b4f26cc560363660d06fe980cd,fashion_bolsas_e_acessorios,58,749,2,200,16,2,11
5cbd407f3315b628a89206fbc140f6c8,market_place,30,615,3,150,22,5,14
863826c035612c8900c972a10fa3b5b1,informatica_acessorios,40,298,2,306,15,21,13
a514c9314e6d8af09721786a8ab34c7e,papelaria,57,502,2,150,18,2,11
0e13c4b4092996e086fd789f7ecb3be8,beleza_saude,41,2011,1,2163,30,21,25
8a7ad449048d596dc042ad6dfe5e8386,cool_stuff,48,1087,2,800,33,22,26
70c1bce00b24bfd21332f7f8ebe2217f,utilidades_domesticas,55,354,1,200,18,10,12
c5897f6f2d995196dbb40542439da9b9,utilidades_domesticas,48,407,4,1000,17,30,17
340e3e28357bb29f7612c86c13d9729a,beleza_saude,59,895,1,200,20,15,15
250d000589d1bb22d6ec81449f05cf20,telefonia,60,770,2,55,25,10,15
1ba7af3234371545d85021375fbe3739,pet_shop,49,1321,1,125,16,11,16
49e9e2a6f7eb17fbd54ff019b3e3e8d6,cool_stuff,33,385,2,50,20,6,15
1168d8ebfef41c2720053c4c9f78ac87,moveis_decoracao,52,2082,2,1050,69,11,11
8f08d9a3c02538bfb6110150a8bbad07,utilidades_domesticas,16,459,2,450,18,19,18
3c8041a9d648cdef50442943c497be4c,esporte_lazer,50,581,2,650,20,20,20
785c2986ce8232a718aaad761ac2a321,utilidades_domesticas,45,234,1,2950,35,30,30
d90e83fe1a0e31440db1dc015f1c1512,cama_mesa_banho,49,87,1,150,36,4,28
0d146484c69d613fe015c0229056b065,moveis_decoracao,24,458,4,100,80,10,60
6ac9ac586b4aa282c25ebedfa6f47ba4,automotivo,31,280,1,200,33,2,22
f27f59721d5a9cb39432b91f812ee308,bebes,34,469,1,300,25,8,25
f06301dd6d54c3e4300920991f2af380,cama_mesa_banho,44,444,2,700,50,16,16
e30aaafe45e34ce07003ef0cfcb6e49d,cama_mesa_banho,49,1003,1,1550,40,9,32
4d687600c495f2049542171633cf1f77,cama_mesa_banho,64,409,1,18850,45,15,35
553c5116d8f8866d39a1281071b3776f,moveis_decoracao,43,149,1,500,20,10,15
98ef57aa2a72c64d8b7b53a64b6b6584,utilidades_domesticas,50,273,1,500,37,3,11
71d3eb56de43c35d4386dcb564a0fc92,beleza_saude,30,602,1,650,20,14,15
8db563c3c19d3b3c0a21e2ed918c8618,informatica_acessorios,57,545,1,800,37,12,16
810cfa5dd36b001cfc186499381f72ab,moveis_decoracao,60,1971,2,650,60,7,14
80a96c144008b8446632f872d3b1a3ed,utilidades_domesticas,46,193,1,1025,25,23,25
5e6cea9c30c88f6ddeab0dfd17b5c7a7,telefonia,51,1125,2,175,20,20,20
648b8a8c89e77c27e1e894e857667f6c,beleza_saude,58,810,2,225,18,11,13
214e5e86400971b7f46f64ce6c737d33,fashion_bolsas_e_acessorios,51,887,4,100,16,3,12
519246f38910c45249e57a9f9b9fc142,telefonia,59,534,2,392,17,11,13
47ac4dcdb04867daeaad647d224389e4,utilidades_domesticas,50,431,1,3250,23,5,23
e5215437680ffc2cfdb0ce9088870176,fashion_calcados,59,1757,2,500,30,5,12
afafa875b12e60624062223c05833433,moveis_decoracao,63,455,2,750,80,10,60
aa21b6a3f4c75c7a9ae8d9ba32796914,cama_mesa_banho,53,413,1,2250,42,16,36
8ab2bfb191a18b11427454a8419d01bc,cool_stuff,36,1315,2,975,36,24,22
d14fc36666bc80405693671778350124,informatica_acessorios,39,716,1,163,17,13,12
5d136eed606105a39f8cffd4b7978951,papelaria,51,216,2,200,20,20,20
3d75be4f65e922627a4f73dc2cf9898c,papelaria,52,177,1,1000,36,6,29
7b226739613196772c6ae86368c87f5d,fashion_bolsas_e_acessorios,37,451,6,300,16,13,11
500870614ddcf5bd84f7d26861026c8a,telefonia,58,434,3,217,18,4,13
2c2d16b60daef1f9ffb0eaec89527624,cama_mesa_banho,53,497,2,6700,50,20,40
8434c9cfbd72cba6e81064e65d2f05d7,moveis_decoracao,29,334,2,900,30,8,23
7c1bd920dbdf22470b68bde975dd3ccf,beleza_saude,59,492,2,200,22,10,18
6ec26b3516fecd18cda3001a9c48a242,beleza_saude,60,918,1,100,22,3,15
ddc1d8513943b57455b160acf77e6507,esporte_lazer,60,361,3,550,25,25,25
3f935f9cacf1ef3e12e51f49fe7b62c3,relogios_presentes,40,1291,1,17175,23,13,12
731637d822dc03cdbd74407e66c1c443,eletroportateis,52,1028,2,1325,48,21,29
51380ed201eef8cc5c744c5e0d49965b,informatica_acessorios,60,687,1,500,17,16,12
30916403a2996c146b5598774d657c55,fashion_bolsas_e_acessorios,31,235,2,400,16,11,11
97c948ebc8c04b26b7bbb095d4228f2a,beleza_saude,60,554,1,30000,61,75,55
7e79042d2bfd50df12f3a4bfff5c43b4,instrumentos_musicais,59,964,9,900,26,6,16
88159bac10e3d4f4b69b157406c7f70f,esporte_lazer,53,784,2,343,32,10,20
b09498d706ad48db2b1a2275d92b41f9,cama_mesa_banho,28,247,1,2350,43,13,40
6d30e5e702df2b8719d9c6be1bdf425b,cool_stuff,44,909,4,25000,105,23,27
c82e581a3ec7e992cd06723b0caae96f,pet_shop,32,935,1,500,30,30,30
43af87f38a5fdd07c23a32ec33727ba9,automotivo,56,762,5,50,24,2,17
8e6dfb07d2c8f0e078107d9e8d3559af,construcao_ferramentas_seguranca,57,230,2,1850,37,10,26
25a2985f8f3f93ddf1c1d26847658dad,informatica_acessorios,57,334,1,300,16,10,11
5dc2803129fe8ba196cef70c76d6ddf5,automotivo,36,657,1,11450,60,60,19
83512a315006faae70055f4dac2a642e,moveis_decoracao,49,1947,3,6400,90,4,55
81d7eb906ca211cac7d603e93fa5eece,telefonia,47,1349,1,100,19,4,11
1ee3d206670e9b58fefad84442e2f265,relogios_presentes,50,551,1,400,27,14,22
bc2d9919d641257d3745492c23bd16ee,relogios_presentes,47,1096,2,400,17,10,12
8e3e3059aabb0c13679db43619590ad5,fashion_bolsas_e_acessorios,47,388,4,200,17,9,17
c1c1d3afbe6a5ab7a534f7ea20e09b8e,esporte_lazer,43,666,1,203,20,14,14
1582e72435d827bb125ed429ecfc56f6,fashion_bolsas_e_acessorios,48,1359,1,200,16,2,11
297dafe95cc452ec731fce535139cb4d,esporte_lazer,35,581,1,6200,40,11,15
1e15e15a2cf0210505c942496b19c917,utilidades_domesticas,44,475,1,700,45,16,16
3c33294ae18a2298ca94f669347ca935,fashion_calcados,53,375,4,300,29,7,16
418405ed2f7830b3ab55a767f1b2d03b,fashion_bolsas_e_acessorios,37,243,2,150,16,16,11
da2cfe68ae3f2f454b5aba2ee09ab5c4,fashion_bolsas_e_acessorios,56,731,1,200,16,2,11
187b442eb4df48574faa31381921991f,automotivo,60,862,2,800,42,12,42
eda9ace7ea76f19d80475c07f44acfbe,perfumaria,28,868,1,400,25,8,14
44dda9168c820bed01e2030d01195d07,brinquedos,55,223,1,100,20,20,20
