geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
57304,-9.76774975552797,-36.659068332530616,ARAPIRACA,AL
02518,-23.50862834350357,-46.66692199105698,SAO PAULO,SP
36213,-21.10305882317371,-44.025484655876234,DORES DE CAMPOS,MG
40421,-12.920833131102915,-38.49824946045743,SALVADOR,BA
07031,-23.504113700956655,-46.55202222819363,GUARULHOS,SP
08790,-23.52031262220433,-46.17410996892063,MOGI DAS CRUZES,SP
28470,-21.539131061267963,-42.181066359029735,SANTO ANTONIO DE PADUA,RJ
28634,-22.19376006860343,-42.512436237595125,NOVA FRIBURGO,RJ
31035,-19.899246122944255,-43.91757669525075,BELO HORIZONTE,MG
78550,-11.854915468714402,-55.50145600002071,SINOP,MT
06874,-23.767534794249105,-46.85489778923726,ITAPECERICA DA SERRA,SP
89208,-26.339804328768885,-48.825786912967985,JOINVILLE,SC
87800,-23.412144158504887,-52.76224798026604,RONDON,PR
72329,-15.891847900659924,-48.14071168344756,BRASILIA,DF
09185,-23.683574797391657,-46.536261852068776,SANTO ANDRE,SP
35182,-19.57804570706579,-42.64528236416286,TIMTEO,MG
13181,-22.838269807450803,-47.19387442480497,SUMARE,SP
07171,-23.422763849847072,-46.43549464071784,GUARULHOS,SP
75827,-18.29602883967034,-51.15016650465627,APARECIDA DO RIO DOCE,GO
22723,-22.90939194311827,-43.39368017331194,RIO DE JANEIRO,RJ
80310,-25.45795217485142,-49.30822503038265,CURITIBA,PR
81650,-25.5020000998918,-49.23591731589714,CURITIBA,PR
75800,-17.88255950855127,-51.712919083672446,JATAI,GO
83413,-25.372796085171636,-49.159285707919935,COLOMBO,PR
68650,-1.7470883853112773,-47.06460768759983,CAPITAO POCO,PA
12301,-23.272555499999996,-45.940576500000006,JACAREI,SP
09090,-23.65359694921801,-46.531240832217705,SANTO ANDR,SP
78551,-11.69869859716249,-55.44550214929062,SINOP,MT
06266,-23.489470017108776,-46.793159795181715,OSASCO,SP
64240,-3.9400320935597777,-41.708482009573814,PIRACURUCA,PI
20090,-22.897947470136952,-43.17973255536961,RIO DE JANEIRO,RJ
97577,-30.873737812644553,-55.50573302825482,SANTANA DO LIVRAMENTO,RS
38200,-20.017184642827644,-48.94030042277897,FRUTAL,MG
24020,-22.893545366208095,-43.118957695144125,NITEROI,RJ
13057,-22.973923952623405,-47.169360665258175,CAMPINAS,SP
13802,-22.449127112740545,-46.9321232656302,MOGI MIRIM,SP
32900,-20.071361731969372,-44.30301537405544,IGARAPE,MG
14403,-20.56966502295796,-47.37673838084943,FRANCA,SP
05124,-23.502429650008693,-46.73555733265039,SAO PAULO,SP
13825,-22.63110913015761,-47.05027880474923,HOLAMBRA,SP
37548,-22.413144019885483,-45.79513350619604,CONCEICAO DOS OUROS,MG
29122,-20.33171594761587,-40.310461581968966,VILA VELHA,ES
06311,-23.521163475447267,-46.85115521731693,CARAPICUIBA,SP
65945,-4.885517907755476,-46.01042105033364,ARAME,MA
84165,-24.79228399029527,-50.020359178649606,CASTRO,PR
11665,-23.62628928913177,-45.423169903635035,CARAGUATATUBA,SP
32025,-19.901765128474175,-44.10184411441729,CONTAGEM,MG
09250,-23.626986075874495,-46.515326200360185,SANTO ANDRE,SP
13843,-22.391526677685594,-46.93260034206355,MOGIGUACU,SP
25811,-22.10825707391976,-43.18600677551972,TRES RIOS,RJ
13345,-23.104040487548172,-47.22505706582468,INDAIATUBA,SP
95560,-29.34112698420153,-49.73871330108699,TORRES,RS
33145,-19.772635863286727,-43.927761760204525,SANTA LUZIA,MG
01022,-23.54452462975358,-46.631461751457095,SAO PAULO,SP
15505,-20.41796216725357,-49.97503374906505,VOTUPORANGA,SP
16303,-21.42882443052843,-50.0717398199599,PENPOLIS,SP
28605,-22.27685127237274,-42.50389060888729,NOVA FRIBURGO,RJ
15718,-20.440479712099357,-50.52300479821248,PONTALINDA,SP
04757,-23.651668739107844,-46.717939969473115,SO PAULO,SP
16010,-21.212596094725978,-50.44581502209782,ARACATUBA,SP
03065,-23.536780323619368,-46.57922238732752,SAO PAULO,SP
35195,-19.220543807372273,-42.49140242211681,BELO ORIENTE,MG
65300,-3.6569589033765473,-45.38982933981104,SANTA INES,MA
80250,-25.44185766028047,-49.28014628766814,CURITIBA,PR
16300,-21.40878331835381,-50.076254313719154,PENAPOLIS,SP
13660,-21.85272939255874,-47.48875165916561,PORTO FERREIRA,SP
15600,-20.304729214207345,-50.24013081612792,FERNANDPOLIS,SP
36051,-21.740512526775976,-43.34383504065444,JUIZ DE FORA,MG
89010,-26.930388750764603,-49.064340379537235,BLUMENAU,SC
37701,-21.784851936471014,-46.57789134429991,POCOS DE CALDAS,MG
09330,-23.657572141006323,-46.42327228948581,MAU,SP
35400,-20.397508624435417,-43.51691389649345,OURO PRETO,MG
25935,-22.61411910691462,-43.18242805653759,MAGE,RJ
14020,-21.20558854677127,-47.79427137523807,RIBEIRAO PRETO,SP
05060,-23.527072540106175,-46.70560527615559,SAO PAULO,SP
30320,-19.974228839617123,-43.94031961568083,BELO HORIZONTE,MG
28024,-21.77540064790811,-41.31556047637303,CAMPOS DOS GOYTACAZES,RJ
88037,-27.600234608539555,-48.50518834804462,FLORIANOPOLIS,SC
89114,-26.940873488092777,-48.93280115424105,GASPAR,SC
02134,-23.497793234514752,-46.58588083054242,SAO PAULO,SP
22730,-22.92217447183905,-43.37166030085409,RIO DE JANEIRO,RJ
06765,-23.62545854954124,-46.772633231750234,TABOAO DA SERRA,SP
26130,-22.766976222592547,-43.40163368359849,BELFORD ROXO,RJ
87050,-23.420670249638945,-51.92735055966021,MARING,PR
83880,-26.099144851069138,-49.798490321846046,RIO NEGRO,PR
39400,-16.71089755176294,-43.853798624617696,MONTES CLAROS,MG
98920,-27.64401299999999,-54.31907475,HORIZONTINA,RS
09894,-23.675423475887023,-46.573542975887015,SAO BERNARDO DO CAMPO,SP
87140,-23.45104654861842,-52.03521771543941,PAICANDU,PR
21715,-22.876397634456787,-43.44795835053956,RIO DE JANEIRO,RJ
36085,-21.693517508679363,-43.404720365556315,JUIZ DE FORA,MG
14015,-21.18629017929483,-47.80082890161,RIBEIRAO PRETO,SP
02217,-23.49246655536962,-46.57553257660566,SAO PAULO,SP
65939,-4.463604337575981,-47.53199076885467,ITINGA DO MARANHAO,MA
71020,-15.82163787640729,-47.977171924847966,BRASILIA,DF
37170,-21.097920627443035,-45.56585105363577,BOA ESPERANCA,MG
44380,-12.680334978908585,-39.096528799401334,CRUZ DAS ALMAS,BA
91270,-30.03185499999995,-51.11597514099998,PORTO ALEGRE,RS
31741,-19.84962989731084,-43.938003982226405,BELO HORIZONTE,MG
04856,-23.775705597005008,-46.6963584410237,SAO PAULO,SP
39170,-18.29837002932953,-43.01280335923783,RIO VERMELHO,MG
02308,-23.47557436219633,-46.606360766864775,SAO PAULO,SP
81550,-25.49574135137629,-49.20601618373822,CURITIBA,PR
13469,-22.71901171503623,-47.36236084326394,AMERICANA,SP
13170,-22.82000748903572,-47.26982698972822,SUMARE,SP
20910,-22.89431539771487,-43.23892698084142,RIO DE JANEIRO,RJ
99950,-28.065397179936845,-52.01135576802375,TAPEJARA,RS
11700,-24.009841415514444,-46.397150334353846,PRAIA GRANDE,SP
11436,-23.972471061454197,-46.24897713192696,GUARUJA,SP
37480,-21.978136036258267,-45.35099223451971,LAMBARI,MG
88990,-29.19553288476836,-49.95292432966845,PRAIA GRANDE,SC
13660,-21.854232420298064,-47.47689172943176,PORTO FERREIRA,SP
89300,-26.122358180514343,-49.806458385385746,MAFRA,SC
78550,-11.859896350688786,-55.50220562514302,SINOP,MT
08131,-23.501381188757676,-46.37214128360817,SAO PAULO,SP
37218,-19.7971190678574,-43.9366227164434,IJACI,MG
79082,-20.511739477927225,-54.635454,CAMPO GRANDE,MS
02281,-23.452285054703825,-46.57940599452962,SO PAULO,SP
30130,-19.934563295862436,-43.936009050522195,BELO HORIZONTE,MG
62022,-3.6858476504953823,-40.36341034950459,SOBRAL,CE
47600,-13.254145957340029,-43.417710027791365,BOM JESUS DA LAPA,BA
30380,-19.949795414363297,-43.95799936164808,BELO HORIZONTE,MG
12922,-22.916789088810685,-46.552510058283815,BRAGANCA PAULISTA,SP
75400,-16.36588983060754,-49.494822313634,INHUMAS,GO
21321,-22.894175409633405,-43.35568746796124,RIO DE JANEIRO,RJ
05141,-23.492560840412025,-46.730960512493475,SAO PAULO,SP
13612,-22.205016570008492,-47.40118004946317,LEME,SP
41720,-12.96900890716805,-38.438637408147315,SALVADOR,BA
93525,-29.669039075034647,-51.11205718278779,NOVO HAMBURGO,RS
62200,-4.704025004396521,-40.551388473554546,NOVA RUSSAS,CE
21820,-22.8819144970858,-43.4725937812915,RIO DE JANEIRO,RJ
85501,-26.226911265779933,-52.6702237224171,PATO BRANCO,PR
26220,-22.757349571568884,-43.434668034356704,NOVA IGUACU,RJ
46100,-14.210707388327489,-41.671006707946766,BRUMADO,BA
97700,-29.169931292625783,-54.870336558455314,SANTIAGO,RS
91040,-30.003468171244744,-51.16660872771088,PORTO ALEGRE,RS
16301,-21.427325774623583,-50.06706053037067,PENAPOLIS,SP
89068,-26.821855421458636,-49.089358928690494,BLUMENAU,SC
30575,-19.9774122850424,-43.97371228905311,BELO HORIZONTE,MG
11900,-24.49445791174271,-47.852679626681855,REGISTRO,SP
25740,-22.38148210281674,-43.135258797550165,PETROPOLIS,RJ
25620,-22.508954064183243,-43.17437330234963,PETROPOLIS,RJ
08310,-23.63295667110052,-46.46090903788448,SAO PAULO,SP
28991,-22.90473760883384,-42.47313043760234,SAQUAREMA,RJ
90610,-30.039381,-51.20415578241667,PORTO ALEGRE,RS
31170,-19.88659948819901,-43.92824929655493,BELO HORIZONTE,MG
32672,-19.92340542877798,-44.1713260541768,BETIM,MG
36400,-20.65381045066579,-43.77721848438751,CONSELHEIRO LAFAIETE,MG
47850,-12.08546332272959,-45.756430767213864,LUIS EDUARDO MAGALHAES,BA
38400,-18.9295703433262,-48.28146831196261,UBERLANDIA,MG
91712,-30.08985177866801,-51.1806461848134,PORTO ALEGRE,RS
65480,-3.455867414687525,-44.77536370516185,ARARI,MA
72025,-15.856913243062737,-48.04520547068346,BRASLIA,DF
01215,-23.537386906745905,-46.65036669677997,SAO PAULO,SP
86455,-23.50335451959956,-49.92299514118595,JOAQUIM TVORA,PR
86800,-23.551015025055666,-51.46206002819554,APUCARANA,PR
33600,-19.60289934931861,-44.04308251750658,PEDRO LEOPOLDO,MG
23090,-22.875039057180057,-43.56475049191004,RIO DE JANEIRO,RJ
13870,-21.97316427844656,-46.7946048004921,SAO JOAO DA BOA VISTA,SP
68458,-3.759415315757829,-49.66946420940294,TUCURUI,PA
11703,-24.023603234022843,-46.46036719823613,PRAIA GRANDE,SP
18682,-22.60208981842508,-48.79369628339124,LENCOIS PAULISTA,SP
06503,-23.45651290889599,-46.92997414671021,SANTANA DE PARNABA,SP
01209,-23.541031519562605,-46.64193701762936,SAO PAULO,SP
86150,-22.77784009783673,-51.231545889735834,ALVORADA DO SUL,PR
11250,-23.805943130916223,-46.08462509566059,BERTIOGA,SP
45657,-14.810828204883585,-39.06107265564962,ILHEUS,BA
39625,-16.584212999999945,-41.53295149999997,ITAOBIM,MG
89204,-26.28116782070517,-48.86382401402268,JOINVILLE,SC
05782,-23.65291653289281,-46.768188226758575,SO PAULO,SP
42722,-12.885676557528845,-38.33909598537307,LAURO DE FREITAS,BA
13561,-22.0126317485429,-47.89880181305913,SO CARLOS,SP
37517,-22.312457998761904,-45.370320340490665,MARIA DA FE,MG
39140,-18.72848468591332,-43.36402585417403,ALVORADA DE MINAS,MG
88220,-27.140813329540713,-48.59233276371115,ITAPEMA,SC
14870,-21.257026960284225,-48.32541853694457,JABOTICABAL,SP
21012,-22.819300360124576,-43.288565933559795,RIO DE JANEIRO,RJ
08850,-23.479722874780258,-46.08381597581983,MOGI DAS CRUZES,SP
29902,-19.381472999999993,-40.06506149999999,LINHARES,ES
85933,-24.775674117221783,-53.90340081774093,OURO VERDE DO OESTE,PR
20960,-22.89964306134222,-43.25373013976557,RIO DE JANEIRO,RJ
03904,-23.58001596725141,-46.51703249333489,SAO PAULO,SP
90570,-30.02436973382773,-51.20515692521198,PORTO ALEGRE,RS
28030,-21.761238595323707,-41.334131550564265,CAMPOS DOS GOYTACAZES,RJ
05711,-23.607605105747577,-46.747610019302805,SAO PAULO,SP
23810,-22.87358979081365,-43.77293188513139,ITAGUA,RJ
04775,-23.68728303748044,-46.69939929892086,SAO PAULO,SP
25230,-22.785230296544544,-43.289355935865395,DUQUE DE CAXIAS,RJ
02351,-23.45631299999999,-46.598950058283805,SO PAULO,SP
17920,-21.489688520160612,-51.70200299999998,OURO VERDE,SP
89225,-26.257047736886143,-48.81619943005944,JOINVILLE,SC
08090,-23.4765235947833,-46.42554781779097,SAO PAULO,SP
21864,-22.849685392723213,-43.47158862031852,RIO DE JANEIRO,RJ
03215,-23.608829651393663,-46.55539267721735,SAO PAULO,SP
38350,-18.69629910177715,-49.94330004709347,IPIACU,MG
06311,-23.521014846063036,-46.83190528580638,CARAPICUIBA,SP
44001,-12.252240251457096,-38.95729386565878,FEIRA DE SANTANA,BA
36045,-21.743705232298513,-43.352589614490135,JUIZ DE FORA,MG
23050,-22.905076587858396,-43.56320299526815,RIO DE JANEIRO,RJ
95900,-29.460009063016106,-51.96323503387893,LAJEADO,RS
85855,-25.577665895920344,-54.58457503920284,FOZ DO IGUACU,PR
11065,-23.96781947100233,-46.35566949708581,SANTOS,SP
14850,-21.358504555665757,-48.07059655780123,PRADPOLIS,SP
11707,-24.045521594235034,-46.52647939203073,PRAIA GRANDE,SP
12233,-23.245699579813444,-45.88607925470955,SAO JOSE DOS CAMPOS,SP
56380,-8.801815147189958,-39.82751610271615,SANTA MARIA DA BOA VISTA,PE
22773,-22.95052585567545,-43.36244932944774,RIO DE JANEIRO,RJ
15150,-20.776404759481412,-49.70106289151745,MONTE APRAZIVEL,SP
21550,-22.867587387183292,-43.35099056924807,RIO DE JANEIRO,RJ
08625,-23.64410610543618,-46.31180176285657,SUZANO,SP
99010,-28.24165243841295,-52.382360713982905,PASSO FUNDO,RS
97300,-30.35870666570198,-54.335931037249814,SAO GABRIEL,RS
23060,-22.90877980437338,-43.6043511557766,RIO DE JANEIRO,RJ
03918,-23.59280254731954,-46.52019025145708,SAO PAULO,SP
78200,-16.073543137379875,-57.67635017674411,CACERES,MT
78875,-13.18652733363622,-53.25718934624582,GAUCHA DO NORTE,MT
38408,-18.92022960613918,-48.25396785329452,UBERLANDIA,MG
45031,-14.885273216052315,-40.81169630644635,VITORIA DA CONQUISTA,BA
03319,-23.54526903026709,-46.56434720107914,SAO PAULO,SP
99950,-28.064805687100208,-52.003573644764934,TAPEJARA,RS
12246,-23.217447205118503,-45.907687099919194,SO JOS DOS CAMPOS,SP
23090,-22.87179082737028,-43.565074134889464,RIO DE JANEIRO,RJ
37880,-21.474288000000005,-46.39827599999999,CABO VERDE,MG
29800,-18.75949988412146,-40.88689908949399,BARRA DE SAO FRANCISCO,ES
78515,-10.630591574315508,-55.716283790839455,NOVA CANA DO NORTE,MT
78300,-14.615384364370946,-57.4800171137953,TANGAR DA SERRA,MT
13171,-22.824790692347463,-47.269227615822146,SUMARE,SP
09726,-23.686501265047095,-46.55968360851754,SO BERNARDO DO CAMPO,SP
08215,-23.54423484846209,-46.44231908742571,SAO PAULO,SP
38280,-19.732290453069705,-50.17851475824427,ITURAMA,MG
50760,-8.073821797391643,-34.92174431848346,RECIFE,PE
95059,-29.11308739602589,-51.13137338254212,CAXIAS DO SUL,RS
87270,-23.80256282303759,-52.25435463574919,ENGENHEIRO BELTRAO,PR
72251,-15.789786672535616,-48.12375942195021,BRASILIA,DF
06528,-23.406929802094854,-46.8739063971666,SANTANA DE PARNAIBA,SP
02324,-23.4446124995781,-46.58678269298749,SO PAULO,SP
29941,-18.71780483591799,-39.880068831085715,SAO MATEUS,ES
85884,-25.30168664798579,-54.092597526035895,MEDIANEIRA,PR
88113,-27.557548389934116,-48.62600457009789,SAO JOSE,SC
76235,-16.381807462132443,-51.55983511888981,ARENOPOLIS,GO
07600,-23.315787031363595,-46.59166244171618,MAIRIPOR,SP
65055,-2.591504999999998,-44.19804820664532,SAO LUIS,MA
87053,-23.459572597684748,-51.918460016844165,MARINGA,PR
96015,-31.764667746321205,-52.338970477378965,PELOTAS,RS
08191,-23.48143895697963,-46.38409411143173,SO PAULO,SP
36204,-21.209655541669527,-43.76847054166952,BARBACENA,MG
58070,-7.153625902302511,-34.88318333097694,JOAO PESSOA,PB
38272,-19.561144134705884,-50.012457737215506,HONORPOLIS,MG
80620,-25.461530423538555,-49.289855338738576,CURITIBA,PR
38610,-16.352923008923256,-46.90037053569301,UNA,MG
31560,-19.83823290091753,-43.97486089979234,BELO HORIZONTE,MG
04813,-23.717345029141896,-46.69156678489816,SAO PAULO,SP
04521,-23.598728172081454,-46.66420167138897,SO PAULO,SP
09570,-23.63166993337765,-46.563540966703165,SAO CAETANO DO SUL,SP
13920,-22.729961132882018,-46.89179430034106,PEDREIRA,SP
05002,-23.52931689286744,-46.67197700652088,SO PAULO,SP
04176,-23.632656791520137,-46.60307768475407,SAO PAULO,SP
06397,-23.52543223935409,-46.860134366361976,CARAPICUIBA,SP
29164,-20.21360030738269,-40.20180595264477,SERRA,ES
60820,-3.777367157594677,-38.50649436634355,FORTALEZA,CE
88311,-26.879029943225216,-48.704641229386134,ITAJAI,SC
60761,-3.8093289780714543,-38.559564366639734,FORTALEZA,CE
37750,-21.680290570481105,-45.92315402909756,MACHADO,MG
37370,-21.70078574557652,-44.441507081438,SAO VICENTE DE MINAS,MG
87860,-23.022635635403574,-52.92153795278196,PLANALTINA DO PARANA,PR
06260,-23.497391023015343,-46.793116776184114,OSASCO,SP
04369,-23.65418889592587,-46.6622343223786,SO PAULO,SP
05374,-23.57966010574757,-46.759107598534214,SAO PAULO,SP
23933,-22.971959999999996,-44.292095999999994,ANGRA DOS REIS,RJ
90570,-30.02361838605811,-51.20268685622371,PORTO ALEGRE,RS
12511,-22.79610549315409,-45.21035416787209,GUARATINGUETA,SP
74375,-16.696641090018357,-49.327042541542426,GOIANIA,GO
89663,-27.347369762458456,-51.62785594797985,OURO,SC
75920,-17.80806390562682,-50.61048672105317,SANTA HELENA DE GOIS,GO
66030,-1.4682773613596114,-48.49377512629113,BELEM,PA
24030,-22.893171463788967,-43.11391008090485,NITEROI,RJ
02175,-23.515196383294473,-46.57611569710085,SAO PAULO,SP
09251,-23.63017545045876,-46.50465152164008,SANTO ANDRE,SP
23520,-22.95869969969415,-43.65479145712386,RIO DE JANEIRO,RJ
77001,-10.183531129503807,-48.342443596681285,PALMAS,TO
28896,-22.502710881272993,-41.92850961782116,RIO DAS OSTRAS,RJ
33200,-19.76912792718756,-43.95039073728626,VESPASIANO,MG
99400,-28.728174438445752,-52.837862331648,ESPUMOSO,RS
23810,-22.865609980441462,-43.76100731588142,ITAGUAI,RJ
05831,-23.67219073859957,-46.7510501040631,SAO PAULO,SP
89558,-27.000083623832147,-51.2380906326012,IOMERE,SC
02068,-23.50547999999999,-46.61156200331823,SO PAULO,SP
31840,-19.83887013044607,-43.93526485983039,BELO HORIZONTE,MG
36307,-21.139482973669185,-44.238828775941386,SAO JOAO DEL REI,MG
13456,-22.757923337720435,-47.36236544198658,SANTA BARBARA DOESTE,SP
88110,-27.5787048530641,-48.61636513280582,SAO JOSE,SC
11628,-23.79020252207277,-45.57945133236194,SAO SEBASTIAO,SP
04949,-23.72077848182236,-46.77141319233656,SAO PAULO,SP
75907,-17.812300847756312,-50.93552249999999,RIO VERDE,GO
31270,-19.863775225921874,-43.950800808759965,BELO HORIZONTE,MG
60441,-3.754904741329547,-38.5600348709389,FORTALEZA,CE
86600,-23.303976172743777,-51.354853009832254,ROLNDIA,PR
12236,-23.248777547319538,-45.89332186372553,SAO JOSE DOS CAMPOS,SP
30520,-19.94478023397195,-44.01426910020765,BELO HORIZONTE,MG
11075,-23.95069504007854,-46.332109338208575,SANTOS,SP
09110,-23.669322390789976,-46.507458844307166,SANTO ANDRE,SP
30190,-19.931146658347227,-43.9536182267586,BELO HORIZONTE,MG
95625,-29.955964316955956,-50.12256255278,IMB,RS
89224,-26.256967525507704,-48.80524542863335,JOINVILLE,SC
08210,-23.537733810633,-46.45031753633239,SAO PAULO,SP
24456,-22.814806497311476,-43.01853980913185,SAO GONCALO,RJ
96015,-31.768335744099502,-52.34130046531817,PELOTAS,RS
03721,-23.501870113877597,-46.52593300045865,SAO PAULO,SP
85880,-25.15874999999994,-54.30102999999997,ITAIPULANDIA,PR
08180,-23.489869779490753,-46.41409446320931,SAO PAULO,SP
75600,-18.014499901093423,-49.36662850454872,GOIATUBA,GO
35670,-19.993959581356464,-44.42514413732165,MATEUS LEME,MG
47800,-12.141801693919827,-44.97324393942877,BARREIRAS,BA
08573,-23.49552953998495,-46.35382885031705,ITAQUAQUECETUBA,SP
89182,-27.174546457806105,-49.537139342887336,LONTRAS,SC
40155,-13.00386144240868,-38.518933028449425,SALVADOR,BA
11380,-23.958688591026736,-46.37219190450526,SAO VICENTE,SP
38037,-19.779170029141895,-47.91843226311386,UBERABA,MG
20550,-22.91218326810552,-43.238975547463774,RIO DE JANEIRO,RJ
83305,-25.444978451801415,-49.05531811055496,PIRAQUARA,PR
97503,-29.77862755671096,-57.10847252544803,URUGUAIANA,RS
13190,-22.949174693702908,-47.30435010209904,MONTE MOR,SP
96412,-31.320577455315497,-54.08562684490975,BAGE,RS
13086,-22.840374222606943,-47.05420578749196,CAMPINAS,SP
92325,-29.90808888655365,-51.23146935631673,CANOAS,RS
13973,-22.44764172465107,-46.79872723624399,ITAPIRA,SP
05713,-23.62598748542905,-46.73125332722603,SAO PAULO,SP
01239,-23.547584011108498,-46.65409937662306,SAO PAULO,SP
15010,-20.8126853481827,-49.38203850820231,SO JOS DO RIO PRETO,SP
89701,-27.22338507505438,-52.02323630516012,CONCORDIA,SC
12606,-22.74505491257429,-45.10892804746376,LORENA,SP
15120,-20.84394466652189,-49.62968618290733,NEVES PAULISTA,SP
65072,-2.5670545562659446,-44.277832480043514,SAO LUIS,MA
96845,-29.72113568313403,-52.44401775706756,SANTA CRUZ DO SUL,RS
83302,-25.45613263788012,-49.106703464223536,PIRAQUARA,PR
55330,-9.173820244508384,-36.68185399390883,BOM CONSELHO,PE
04164,-23.630535271291844,-46.60631385763901,SAO PAULO,SP
03962,-23.60814481210683,-46.48276540619765,SAO PAULO,SP
55032,-8.301527866806063,-35.98159299204206,CARUARU,PE
88160,-27.504469307474206,-48.64247997027008,BIGUACU,SC
25520,-22.80408167633969,-43.37170869745194,SO JOO DE MERITI,RJ
89120,-26.807894497085805,-49.26293070177162,TIMBO,SC
28911,-22.874840394116195,-42.050644090121565,CABO FRIO,RJ
08255,-23.54884305828381,-46.432113077153936,SAO PAULO,SP
22071,-22.97739859893824,-43.19617244324541,RIO DE JANEIRO,RJ
90010,-30.031532528997673,-51.227121410352595,PORTO ALEGRE,RS
09892,-23.685867523457745,-46.57621201387846,SAO BERNARDO DO CAMPO,SP
83260,-25.81666012742809,-48.53676415437592,MATINHOS,PR
17380,-22.289247817098495,-48.121227644324534,BROTAS,SP
36700,-21.531751111033596,-42.63935693457109,LEOPOLDINA,MG
18520,-23.17121261424664,-47.734741570285856,CERQUILHO,SP
17603,-21.944487580867584,-50.49541592929244,TUPA,SP
15850,-21.202965621920978,-49.29590940487179,URUPES,SP
76190,-16.813205463331027,-49.91097899814609,PALMEIRAS DE GOIAS,GO
37310,-21.951834358817152,-44.190891634633765,BOM JARDIM DE MINAS,MG
94955,-29.90958818169485,-51.073465882932915,CACHOEIRINHA,RS
96065,-31.722444669455736,-52.35443197391652,PELOTAS,RS
23017,-22.91504583374691,-43.52311471106245,RIO DE JANEIRO,RJ
57770,-9.401677176308016,-36.13932966458491,CAJUEIRO,AL
22431,-22.97964962531019,-43.22386405591788,RIO DE JANEIRO,RJ
28010,-21.758049281255374,-41.32412306879148,CAMPOS DOS GOYTACAZES,RJ
39510,-14.920687428809222,-42.813649907373254,ESPINOSA,MG
26265,-22.761999301929364,-43.48492109421191,NOVA IGUACU,RJ
69306,2.8316233973831086,-60.66635669100917,BOA VISTA,RR
05207,-23.40018357646824,-46.755322337642845,SAO PAULO,SP
88075,-27.595728910641043,-48.56867809893824,FLORIANOPOLIS,SC
08215,-23.541179217871793,-46.44515818428648,SAO PAULO,SP
22041,-22.964593757141245,-43.19169056356394,RIO DE JANEIRO,RJ
18087,-23.450134379681476,-47.37815445198796,SOROCABA,SP
08431,-23.52579030751921,-46.41208327837729,SAO PAULO,SP
43700,-12.814666280220704,-38.39279084188493,SIMOES FILHO,BA
38072,-19.732364706359256,-47.917347270471446,UBERABA,MG
25260,-22.639715999999996,-43.270758,DUQUE DE CAXIAS,RJ
35420,-20.365275261107268,-43.42841303102405,MARIANA,MG
03633,-23.52959027699232,-46.54561603719199,SAO PAULO,SP
48290,-12.25599747811226,-38.038730553864866,ITANAGRA,BA
25745,-22.36447467105638,-43.105764984244594,PETROPOLIS,RJ
82960,-25.46755910352587,-49.21008870996592,CURITIBA,PR
06415,-23.48883430843058,-46.892553557009265,BARUERI,SP
22470,-22.972481172629724,-43.22601280252754,RIO DE JANEIRO,RJ
03015,-23.534195804605012,-46.59185776519133,SAO PAULO,SP
85853,-25.55609597894,-54.573573923524634,FOZ DO IGUACU,PR
13385,-22.788661644246854,-47.3011421815153,NOVA ODESSA,SP
16310,-21.584700519195614,-50.17070534412339,ALTO ALEGRE,SP
04195,-23.657790132615904,-46.612068210362295,SAO PAULO,SP
27345,-22.543047481822367,-44.17532061740433,BARRA MANSA,RJ
65065,-2.4844669936233545,-44.22311666833053,SAO LUIS,MA
30360,-19.95874882015691,-43.94635013488948,BELO HORIZONTE,MG
29055,-20.310194739297735,-40.293296178537744,VITRIA,ES
30270,-19.92578836886143,-43.90621929225577,BELO HORIZONTE,MG
95880,-29.496514274770615,-51.96334930099832,ESTRELA,RS
28634,-22.22472871879813,-42.5222110450693,NOVA FRIBURGO,RJ
02964,-23.487019376074784,-46.70591453427778,SAO PAULO,SP
45810,-16.44293361268227,-39.069685562859064,PORTO SEGURO,BA
35613,-19.52219351578236,-45.78993703040878,ESTRELA DO INDAIA,MG
04882,-23.808783734283725,-46.76514692715008,SAO PAULO,SP
31370,-19.844555301690825,-44.0070407710197,BELO HORIZONTE,MG
49027,-10.940527108546188,-37.06499403661507,ARACAJU,SE
28380,-21.045739664511085,-41.97385912756638,NATIVIDADE,RJ
29550,-20.788437026149612,-41.39421790984082,JERNIMO MONTEIRO,ES
04020,-23.59299295115125,-46.63954165029715,SAO PAULO,SP
83730,-25.675073851787207,-49.53028329643906,CONTENDA,PR
96590,-30.874105692030795,-53.11675693380192,SANTANA DA BOA VISTA,RS
13976,-22.42732187424293,-46.83215762909478,ITAPIRA,SP
08616,-23.55448495369119,-46.29281244851461,SUZANO,SP
08220,-23.53659644685208,-46.46468417638064,SAO PAULO,SP
76811,-8.80310434556161,-63.87462051446651,PORTO VELHO,RO
13457,-22.76692897826107,-47.39766186355372,SANTA BARBARA D OESTE,SP
13042,-22.92615915736628,-47.05558738550986,CAMPINAS,SP
28633,-22.225802146606465,-42.52791953461805,NOVA FRIBURGO,RJ
04346,-23.65303845767211,-46.664826223151906,SAO PAULO,SP
31742,-19.834270784349904,-43.93553992951116,BELO HORIZONTE,MG
89040,-26.915257145114065,-49.112875925834125,BLUMENAU,SC
11760,-24.292109857305405,-47.17437208229528,ITARIRI,SP
85856,-25.54504955570414,-54.55988341630974,FOZ DO IGUACU,PR
88113,-27.558791805525665,-48.63037504744962,SAO JOSE,SC
